DATE,STATION,LATITUDE,LONGITUDE,ENTRIES_DIFF,EXITS_DIFF
2020-03-02,MONTROSE AVE,40.707889,-73.940005,6585,3367
2020-03-02,MORGAN AVE,40.706148,-73.933160,6821,3668
2020-03-02,MORRIS PARK,40.854137,-73.860977,2446,2142
2020-03-02,MORRISON AVE,40.829495,-73.874559,6489,5772
2020-03-02,MOSHOLU PARKWAY,40.879630,-73.884666,8071,2565
2020-03-02,MT EDEN AVE,40.844406,-73.914621,5153,3268
2020-03-02,MURRAY ST-B'WAY,40.713086,-74.007232,6219,3157
2020-03-02,MYRTLE AVE,40.697266,-73.935692,12142,6839
2020-03-02,MYRTLE AVE,40.699707,-73.911810,37634,23242
2020-03-02,MYRTLE-WILLOUGH,40.694568,-73.949046,12400,6100
2020-03-02,NASSAU AV,40.724608,-73.951271,9698,9974
2020-03-02,NECK ROAD,40.595234,-73.955090,4579,1276
2020-03-02,NEPTUNE AVE,40.580992,-73.974531,1561,671
2020-03-02,NEREID AVE,40.898382,-73.854389,3270,1088
2020-03-02,NEVINS ST,40.688269,-73.980453,20186,20664
2020-03-02,NEW LOTS AVE,40.658748,-73.899472,4182,4108
2020-03-02,NEW LOTS AVE,40.666252,-73.884087,5789,6051
2020-03-02,NEW UTRECHT AVE,40.625419,-73.996632,10116,7062
2020-03-02,NEWKIRK AVE,40.635059,-73.962793,10105,8306
2020-03-02,NEWKIRK AVE,40.639961,-73.948352,14688,9264
2020-03-02,NORTHERN BLVD,40.752898,-73.905973,13140,10512
2020-03-02,NORWOOD AVE,40.681598,-73.880074,3220,3318
2020-03-02,NORWOOD-205 ST,40.874827,-73.878872,17530,11948
2020-03-02,NOSTRAND AVE,40.669735,-73.950455,4118,4056
2020-03-02,NOSTRAND AVE,40.680410,-73.950326,34018,28100
2020-03-02,OCEAN PARKWAY,40.576298,-73.968523,6394,2154
2020-03-02,OXFORD-104 ST,40.681745,-73.837631,1571,659
2020-03-02,PACIFIC ST,40.684063,-73.977417,42962,43016
2020-03-02,PARK PLACE,40.674910,-73.957794,1703,1657
2020-03-02,PARK PLACE,40.713061,-74.008777,48342,34647
2020-03-02,PARKSIDE AVE,40.655053,-73.961227,5487,2958
2020-03-02,PARSONS BLVD,40.707564,-73.803326,13810,13398
2020-03-02,PELHAM BAY PARK,40.852465,-73.828125,7441,3963
2020-03-02,PELHAM PARKWAY,40.857188,-73.867607,17146,7936
2020-03-02,PELHAM PARKWAY,40.858973,-73.855355,3508,2026
2020-03-02,PENNSYLVANIA AV,40.664884,-73.894258,4713,2649
2020-03-02,PRESIDENT ST,40.667879,-73.950648,4111,4712
2020-03-02,PRINCE ST-B'WAY,40.724332,-73.997684,19770,19902
2020-03-02,PROSPECT AVE,40.665438,-73.992856,6019,4868
2020-03-02,PROSPECT AVE,40.819396,-73.901467,14978,4750
2020-03-02,PROSPECT PARK,40.661596,-73.962193,16358,15218
2020-03-02,QUEENS PLAZA,40.748948,-73.937194,27986,24480
2020-03-02,QUEENSBORO PLZ,40.750508,-73.940177,14433,4353
2020-03-02,RALPH AVE,40.678815,-73.920801,5917,3038
2020-03-02,RECTOR ST,40.707222,-74.013391,13158,4536
2020-03-02,RECTOR ST,40.707840,-74.013691,15526,11130
2020-03-02,RIT-MANHATTAN,40.761268,-73.964016,3077,53
2020-03-02,RIT-ROOSEVELT,40.757400,-73.954006,2937,72
2020-03-02,ROCKAWAY AVE,40.662541,-73.908763,4974,5710
2020-03-02,ROCKAWAY AVE,40.678360,-73.911939,11800,6924
2020-03-02,ROCKAWAY BLVD,40.680429,-73.843853,15080,3692
2020-03-02,ROCKAWAY PK 116,40.580454,-73.837459,661,698
2020-03-02,ROCKAWAY PKY,40.646660,-73.901832,10976,2526
2020-03-02,ROOSEVELT AVE,40.746655,-73.891361,101998,80076
2020-03-02,ROOSEVELT IS,40.759123,-73.953266,7065,6254
2020-03-02,SARATOGA AVE,40.661466,-73.916316,5412,5811
2020-03-02,SENECA AVE,40.702798,-73.907776,3276,3285
2020-03-02,SHEEPSHEAD BAY,40.586810,-73.954167,28108,23490
2020-03-02,SHEPHERD AVE,40.674161,-73.880761,3288,1788
2020-03-02,SIMPSON ST,40.824170,-73.893228,16620,4808
2020-03-02,SMITH-9 ST,40.673714,-73.996139,4536,5576
2020-03-02,SOUTH FERRY,40.703082,-74.012983,29862,25798
2020-03-02,SPRING ST,40.722397,-73.997211,16954,19838
2020-03-02,SPRING ST,40.726202,-74.003627,26914,5170
2020-03-02,ST LAWRENCE AVE,40.831500,-73.867623,4197,4003
2020-03-02,ST. GEORGE,40.643738,-74.073622,26342,20
2020-03-02,STEINWAY ST,40.756864,-73.920736,27138,21788
2020-03-02,STERLING ST,40.662752,-73.950605,5857,3799
2020-03-02,STILLWELL AVE,40.577423,-73.981225,21988,18960
2020-03-02,SUTPHIN BLVD,40.700488,-73.807933,23555,20328
2020-03-02,SUTPHIN BLVD,40.705416,-73.810562,9028,6258
2020-03-02,SUTTER AVE,40.664591,-73.922668,7002,7560
2020-03-02,SUTTER AVE,40.669376,-73.902047,3478,2719
2020-03-02,TOMPKINSVILLE,40.636948,-74.074824,648,0
2020-03-02,TREMONT AVE,40.850307,-73.905244,19738,11168
2020-03-02,UNION ST,40.677302,-73.983135,14448,11160
2020-03-02,UNION TPK-KEW G,40.714444,-73.830979,48922,48142
2020-03-02,UTICA AVE,40.679279,-73.930585,31586,24300
2020-03-02,VAN ALSTON-21ST,40.743973,-73.949876,1586,1688
2020-03-02,VAN SICLEN AVE,40.665405,-73.889451,2789,3031
2020-03-02,VAN SICLEN AVE,40.672786,-73.890438,3014,2907
2020-03-02,VAN SICLEN AVE,40.678018,-73.891726,2664,2760
2020-03-02,VAN WYCK BLVD,40.709174,-73.820593,5302,2727
2020-03-02,VERNON/JACKSON,40.742624,-73.953545,46677,32238
2020-03-02,W 4 ST-WASH SQ,40.732251,-74.000559,69314,68714
2020-03-02,W 8 ST-AQUARIUM,40.576152,-73.975925,5086,3276
2020-03-02,WAKEFIELD-241,40.903085,-73.850591,4764,4918
2020-03-02,WALL ST,40.706864,-74.009056,97320,95440
2020-03-02,WALL ST,40.707466,-74.011867,73184,58672
2020-03-02,WASHINGTON-36 A,40.756977,-73.929373,6586,6905
2020-03-02,WESTCHESTER SQ,40.839892,-73.842952,6445,5963
2020-03-02,WHITEHALL ST,40.703082,-74.012983,59724,51596
2020-03-02,WHITLOCK AVE,40.826508,-73.886425,1925,2128
2020-03-02,WILSON AVE,40.688676,-73.903999,4474,3795
2020-03-02,WINTHROP ST,40.656648,-73.950198,7650,1614
2020-03-02,WOODHAVEN BLVD,40.693866,-73.851568,9992,5920
2020-03-02,WOODHAVEN BLVD,40.733080,-73.869259,38866,23098
2020-03-02,WOODLAWN ROAD,40.885973,-73.878851,6643,1626
2020-03-02,WORLD TRADE CTR,40.712557,-74.009807,48342,34647
2020-03-02,YORK ST,40.699756,-73.986890,11947,5691
2020-03-02,ZEREGA AVE,40.836460,-73.846471,2708,2504
2020-03-03,1 AVE,40.730901,-73.981719,31750,42446
2020-03-03,103 ST,40.790582,-73.947473,13758,12864
2020-03-03,103 ST,40.796105,-73.961399,4590,3202
2020-03-03,103 ST,40.799354,-73.968329,11491,6258
2020-03-03,103 ST-CORONA,40.749858,-73.862672,20711,15812
2020-03-03,104 ST,40.695184,-73.844326,2699,1350
2020-03-03,110 ST,40.795066,-73.944297,21596,19488
2020-03-03,110 ST-CATHEDRL,40.804032,-73.966742,22414,13772
2020-03-03,110 ST-CPN,40.799110,-73.951807,8346,7767
2020-03-03,111 ST,40.697405,-73.836354,2305,1317
2020-03-03,111 ST,40.751760,-73.855183,11460,7482
2020-03-03,116 ST,40.798574,-73.941593,29776,19288
2020-03-03,116 ST,40.802098,-73.949625,21366,11012
2020-03-03,116 ST,40.805072,-73.954833,14610,10676
2020-03-03,116 ST-COLUMBIA,40.808190,-73.964124,15343,8798
2020-03-03,121 ST,40.700536,-73.828382,2202,1138
2020-03-03,125 ST,40.804406,-73.937452,27549,24040
2020-03-03,125 ST,40.808076,-73.945906,25174,12066
2020-03-03,125 ST,40.811056,-73.952386,57810,51160
2020-03-03,125 ST,40.815596,-73.958395,7662,8208
2020-03-03,135 ST,40.814459,-73.940992,28210,9794
2020-03-03,135 ST,40.817902,-73.947644,18120,14847
2020-03-03,137 ST-CITY COL,40.821994,-73.953674,26574,25246
2020-03-03,138 ST-3 AVE,40.810512,-73.926165,6967,3472
2020-03-03,138 ST-GR CONC,40.813208,-73.929877,2294,1380
2020-03-03,14 ST,40.738007,-73.998381,38158,22650
2020-03-03,14 ST,40.740388,-74.002104,37511,31341
2020-03-03,14 ST-6 AVE,40.737348,-73.996900,79104,88564
2020-03-03,14 ST-UNION SQ,40.734836,-73.990688,549642,534324
2020-03-03,145 ST,40.820402,-73.936315,3703,323
2020-03-03,145 ST,40.824787,-73.944232,49040,50276
2020-03-03,145 ST,40.826426,-73.950412,16992,15244
2020-03-03,148 ST-LENOX,40.823877,-73.936443,3880,3799
2020-03-03,149 ST-3 AVE,40.816132,-73.917754,44976,16040
2020-03-03,149 ST-GR CONC,40.818429,-73.926927,29474,15384
2020-03-03,15 ST-PROSPECT,40.660376,-73.979509,13170,7790
2020-03-03,155 ST,40.829934,-73.938632,3701,1967
2020-03-03,155 ST,40.830551,-73.941486,2782,2412
2020-03-03,157 ST,40.833879,-73.944726,20064,14630
2020-03-03,161 ST-YANKEE,40.827888,-73.925736,123522,56892
2020-03-03,163 ST-AMSTERDM,40.835957,-73.939898,4439,4065
2020-03-03,167 ST,40.833773,-73.918430,14074,5490
2020-03-03,167 ST,40.835535,-73.921380,8760,9246
2020-03-03,168 ST-BROADWAY,40.840778,-73.940091,72897,49809
2020-03-03,169 ST,40.710459,-73.793600,16630,15488
2020-03-03,170 ST,40.839301,-73.913355,13898,7942
2020-03-03,170 ST,40.840048,-73.917775,8638,6412
2020-03-03,174 ST,40.837382,-73.887659,10722,12008
2020-03-03,174-175 ST,40.845892,-73.910136,9906,5240
2020-03-03,175 ST,40.847369,-73.939683,26336,14622
2020-03-03,176 ST,40.848635,-73.912497,5673,3527
2020-03-03,18 AVE,40.607958,-74.001782,6387,1533
2020-03-03,18 AVE,40.620728,-73.990388,3745,3201
2020-03-03,18 AVE,40.629881,-73.977149,7920,5654
2020-03-03,18 ST,40.741096,-73.997877,16310,10802
2020-03-03,181 ST,40.849495,-73.933632,13590,12930
2020-03-03,181 ST,40.851686,-73.937967,21380,20388
2020-03-03,182-183 ST,40.856085,-73.900695,3314,1621
2020-03-03,183 ST,40.858389,-73.903828,5933,3590
2020-03-03,190 ST,40.859022,-73.934190,3091,565
2020-03-03,191 ST,40.855176,-73.929384,1648,2049
2020-03-03,2 AVE,40.723291,-73.989873,31438,33048
2020-03-03,20 AVE,40.604798,-73.998456,5198,1385
2020-03-03,20 AVE,40.617373,-73.985088,4027,3969
2020-03-03,207 ST,40.864653,-73.918719,5739,2738
2020-03-03,21 ST,40.754100,-73.942580,10595,6478
2020-03-03,215 ST,40.869359,-73.915329,1741,696
2020-03-03,219 ST,40.883767,-73.862736,3339,1821
2020-03-03,22 AVE-BAY PKY,40.620907,-73.975453,1411,472
2020-03-03,225 ST,40.887887,-73.860505,3001,1709
2020-03-03,23 ST,40.740088,-73.986429,123556,101944
2020-03-03,23 ST,40.744071,-73.995624,27102,24202
2020-03-03,23 ST,40.745924,-73.998005,69372,43296
2020-03-03,23 ST-5 AVE,40.741006,-73.989315,46010,26226
2020-03-03,23 ST-6 AVE,40.742868,-73.992770,16399,10826
2020-03-03,23 ST-6 AVE,40.742981,-73.992727,11114,13808
2020-03-03,231 ST,40.878867,-73.904858,9494,1280
2020-03-03,233 ST,40.893386,-73.857265,4965,1510
2020-03-03,238 ST,40.884821,-73.900759,4374,438
2020-03-03,242 ST,40.889185,-73.898549,7164,2904
2020-03-03,25 AVE,40.597873,-73.986955,5245,1154
2020-03-03,25 ST,40.660430,-73.997944,818,2329
2020-03-03,25 ST,40.660481,-73.998059,3138,1022
2020-03-03,28 ST,40.743095,-73.984251,59730,57228
2020-03-03,28 ST,40.747224,-73.993360,29966,21220
2020-03-03,28 ST-BROADWAY,40.745574,-73.988682,25728,28482
2020-03-03,3 AVE,40.733243,-73.987169,12610,13092
2020-03-03,33 ST,40.746119,-73.981826,103748,86792
2020-03-03,33 ST/RAWSON ST,40.744558,-73.930993,28096,23456
2020-03-03,34 ST-HERALD SQ,40.749533,-73.987899,272209,258798
2020-03-03,34 ST-HUDSON YD,40.755882,-74.001910,18033,19326
2020-03-03,34 ST-PENN STA,40.750264,-73.992984,89022,83608
2020-03-03,34 ST-PENN STA,40.750329,-73.991096,124504,138712
2020-03-03,34 ST-PENN STA,40.752247,-73.993456,348289,321706
2020-03-03,36 ST,40.655150,-74.003477,14150,7963
2020-03-03,36 ST,40.752020,-73.928740,9498,6398
2020-03-03,4 AVE,40.670320,-73.988757,12888,11664
2020-03-03,40 ST-LOWERY ST,40.743778,-73.923998,10288,8747
2020-03-03,42 ST-BRYANT PK,40.754198,-73.984573,125685,125352
2020-03-03,42 ST-GRD CNTRL,40.751849,-73.976945,322435,326664
2020-03-03,42 ST-PA BUS TE,40.757303,-73.989787,212957,210984
2020-03-03,42 ST-TIMES SQ,40.755905,-73.986504,392161,387613
2020-03-03,45 ST,40.648866,-74.010086,7822,4347
2020-03-03,46 ST,40.756312,-73.913333,25185,21681
2020-03-03,46 ST-BLISS ST,40.743079,-73.918419,25806,20238
2020-03-03,47-50 ST-ROCK,40.758652,-73.981311,169587,181857
2020-03-03,49 ST-7 AVE,40.760139,-73.984112,86496,69620
2020-03-03,5 AVE-53 ST,40.760179,-73.975196,53488,58798
2020-03-03,5 AVE-59 ST,40.764909,-73.973372,27570,20970
2020-03-03,5 AVE-BRYANT PK,40.753824,-73.981966,26184,23246
2020-03-03,50 ST,40.636232,-73.994765,3624,3360
2020-03-03,50 ST,40.761675,-73.983908,48516,50068
2020-03-03,50 ST,40.762439,-73.985989,39330,26126
2020-03-03,51 ST,40.757108,-73.971870,58284,67818
2020-03-03,52 ST-LINCOLN,40.744103,-73.912497,6320,5787
2020-03-03,53 ST,40.644959,-74.014034,9491,9697
2020-03-03,55 ST,40.631412,-73.995473,2216,1065
2020-03-03,57 ST,40.763625,-73.977449,13621,13925
2020-03-03,57 ST-7 AVE,40.764755,-73.980646,66822,43910
2020-03-03,59 ST,40.641426,-74.017972,22282,11352
2020-03-03,59 ST,40.762796,-73.967686,98236,95050
2020-03-03,59 ST-COLUMBUS,40.768110,-73.981891,208170,177327
2020-03-03,6 AVE,40.737348,-73.996900,19776,22141
2020-03-03,61 ST/WOODSIDE,40.745623,-73.902969,15450,15363
2020-03-03,63 DR-REGO PARK,40.729869,-73.861610,31510,11842
2020-03-03,65 ST,40.749663,-73.898485,3547,2443
2020-03-03,66 ST-LINCOLN,40.773424,-73.982234,65106,66462
2020-03-03,67 AVE,40.726462,-73.852630,19084,9434
2020-03-03,68ST-HUNTER COL,40.768143,-73.964016,26222,22226
2020-03-03,69 ST-FISK AVE,40.746325,-73.896403,4930,4970
2020-03-03,7 AV-PARK SLOPE,40.666276,-73.980324,12814,6145
2020-03-03,7 AVE,40.677172,-73.972514,10293,9501
2020-03-03,7 AVE-53 ST,40.762877,-73.981590,34420,41746
2020-03-03,71 ST,40.619588,-73.998842,5494,1670
2020-03-03,72 ST,40.775545,-73.976398,7625,7239
2020-03-03,72 ST,40.778575,-73.981912,69046,69104
2020-03-03,72 ST-2 AVE,40.784318,-73.947152,32085,28294
2020-03-03,74 ST-BROADWAY,40.746655,-73.891361,50946,41077
2020-03-03,75 AVE,40.718477,-73.837223,3350,536
2020-03-03,77 ST,40.629702,-74.025514,5902,2466
2020-03-03,77 ST,40.773636,-73.959875,50138,51914
2020-03-03,79 ST,40.613513,-74.000645,6669,2235
2020-03-03,79 ST,40.783872,-73.979938,1105098380,1133669918
2020-03-03,8 AVE,40.635011,-74.011717,11596,12148
2020-03-03,8 AVE,40.740388,-74.002104,37511,31341
2020-03-03,8 ST-B'WAY NYU,40.730348,-73.992705,34250,23850
2020-03-03,81 ST-MUSEUM,40.781435,-73.972149,24174,20380
2020-03-03,82 ST-JACKSON H,40.747647,-73.883786,15512,18600
2020-03-03,86 ST,40.592676,-73.978243,2764,2841
2020-03-03,86 ST,40.622715,-74.028368,23336,17578
2020-03-03,86 ST,40.779485,-73.955541,79816,79350
2020-03-03,86 ST,40.785822,-73.968952,22432,20256
2020-03-03,86 ST,40.788844,-73.975990,52431,54735
2020-03-03,86 ST-2 AVE,40.777891,-73.951787,25613,16387
2020-03-03,9 AVE,40.646343,-73.994551,5669,5757
2020-03-03,9 ST,40.670320,-73.988757,12888,11664
2020-03-03,90 ST-ELMHURST,40.748541,-73.876791,16702,7685
2020-03-03,96 ST,40.785822,-73.950970,17970,6210
2020-03-03,96 ST,40.791654,-73.964682,20132,16540
2020-03-03,96 ST,40.793880,-73.972363,68422,70952
2020-03-03,96 ST-2 AVE,40.768799,-73.958424,19954,14217
2020-03-03,ALABAMA AVE,40.677107,-73.898871,2276,2483
2020-03-03,ALLERTON AVE,40.865481,-73.867393,5463,2279
2020-03-03,AQUEDUCT TRACK,40.668221,-73.834026,1180,157
2020-03-03,AQUEDUCT-N CNDT,40.668234,-73.834058,922,1529
2020-03-03,ASTOR PLACE,40.730056,-73.991042,30068,34474
2020-03-03,ATLANTIC AVE,40.675496,-73.902819,1772,770
2020-03-03,ATLANTIC AVE,40.684063,-73.977417,144369,129615
2020-03-03,AVE H,40.629164,-73.961678,3937,3409
2020-03-03,AVE I,40.625305,-73.975732,1602,725
2020-03-03,AVE J,40.625028,-73.960819,6317,3351
2020-03-03,AVE M,40.617568,-73.959360,6265,2909
2020-03-03,AVE N,40.615174,-73.974166,6854,2698
2020-03-03,AVE P,40.609147,-73.972986,2754,1218
2020-03-03,AVE U,40.596065,-73.973329,1987,787
2020-03-03,AVE U,40.597482,-73.979359,3553,2840
2020-03-03,AVE U,40.599307,-73.955916,7372,2724
2020-03-03,AVE X,40.589547,-73.974295,2957,1856
2020-03-03,BAY 50 ST,40.588879,-73.983629,2904,666
2020-03-03,BAY PARKWAY,40.601898,-73.993821,7873,7200
2020-03-03,BAY PKY-22 AVE,40.612006,-73.982009,11336,8666
2020-03-03,BAY RIDGE AVE,40.634945,-74.023411,8423,4982
2020-03-03,BAY RIDGE-95 ST,40.616624,-74.030964,12188,7858
2020-03-03,BAYCHESTER AVE,40.878656,-73.838596,4183,557
2020-03-03,BEACH 105 ST,40.583542,-73.826430,255,285
2020-03-03,BEACH 25 ST,40.600138,-73.761520,1893,2196
2020-03-03,BEACH 36 ST,40.595381,-73.768194,1048,1183
2020-03-03,BEACH 44 ST,40.593214,-73.776433,743,838
2020-03-03,BEACH 60 ST,40.592334,-73.788493,2099,1621
2020-03-03,BEACH 67 ST,40.590867,-73.797011,2381,1700
2020-03-03,BEACH 90 ST,40.588032,-73.813684,737,694
2020-03-03,BEACH 98 ST,40.585514,-73.820143,503,516
2020-03-03,BEDFORD AVE,40.717241,-73.956614,23847,15829
2020-03-03,BEDFORD PARK BL,40.873026,-73.886919,15308,8814
2020-03-03,BEDFORD PARK BL,40.873399,-73.890084,5342,4587
2020-03-03,BEDFORD/NOSTRAN,40.689636,-73.953459,17636,10338
2020-03-03,BEEBE-39 AVE,40.753076,-73.932710,3130,3507
2020-03-03,BERGEN ST,40.680801,-73.975132,8688,6852
2020-03-03,BERGEN ST,40.686154,-73.990881,34662,25557
2020-03-03,BEVERLEY ROAD,40.643982,-73.964510,3547,3428
2020-03-03,BEVERLY ROAD,40.645089,-73.948975,4453,888
2020-03-03,BLEECKER ST,40.725665,-73.995645,13914,5909
2020-03-03,BOROUGH HALL/CT,40.692404,-73.990151,146408,99528
2020-03-03,BOTANIC GARDEN,40.670499,-73.958759,1566,1982
2020-03-03,BOWERY,40.720315,-73.994014,2738,2287
2020-03-03,BOWLING GREEN,40.704782,-74.014099,53840,42425
2020-03-03,BOYD-88 ST,40.679857,-73.851492,3016,1262
2020-03-03,BRIGHTON BEACH,40.577961,-73.961806,25070,15274
2020-03-03,BROAD CHANNEL,40.608693,-73.816068,315,68
2020-03-03,BROAD ST,40.706539,-74.011052,21792,7899
2020-03-03,BROADWAY,40.706100,-73.950348,5390,4155
2020-03-03,BROADWAY-31 ST,40.761959,-73.925382,12061,11992
2020-03-03,BROADWAY-ENY,40.678848,-73.904139,8263,7685
2020-03-03,BROADWAY/LAFAY,40.725297,-73.996204,40796,54352
2020-03-03,BRONX PARK EAST,40.848797,-73.868465,2666,1155
2020-03-03,BROOK AVE,40.808044,-73.919234,11986,11730
2020-03-03,BROOKLYN BRIDGE,40.713159,-74.003917,60030,56844
2020-03-03,BUHRE AVE,40.846817,-73.832545,4052,3901
2020-03-03,BURKE AVE,40.871387,-73.867135,3502,1513
2020-03-03,BURNSIDE AVE,40.853390,-73.907733,10359,5552
2020-03-03,BUSHWICK AVE,40.682558,-73.905501,2193,1484
2020-03-03,CANAL ST,40.718233,-74.000323,6079,1945
2020-03-03,CANAL ST,40.718697,-74.000977,59654,52460
2020-03-03,CANAL ST,40.720852,-74.005237,39674,31940
2020-03-03,CANAL ST,40.722819,-74.006267,11992,11586
2020-03-03,CARROLL ST,40.680231,-73.994980,25252,10976
2020-03-03,CASTLE HILL AVE,40.834255,-73.851222,6851,7120
2020-03-03,CATHEDRL-110 ST,40.800637,-73.958201,14446,7014
2020-03-03,CENTRAL AVE,40.697673,-73.927131,4606,4625
2020-03-03,CHAMBERS ST,40.713159,-74.003917,60030,56844
2020-03-03,CHAMBERS ST,40.714330,-74.008563,100032,72890
2020-03-03,CHAMBERS ST,40.715436,-74.009335,21747,19220
2020-03-03,CHAUNCEY ST,40.682867,-73.910480,3268,1706
2020-03-03,CHRISTOPHER ST,40.733405,-74.002898,16998,16894
2020-03-03,CHURCH AVE,40.644039,-73.979541,20104,13402
2020-03-03,CHURCH AVE,40.650494,-73.962836,32840,34014
2020-03-03,CHURCH AVE,40.650843,-73.949575,9922,2362
2020-03-03,CLARK ST,40.697356,-73.992888,6000,2942
2020-03-03,CLASSON AVE,40.688855,-73.960025,5737,5783
2020-03-03,CLEVELAND ST,40.679938,-73.884687,3214,3421
2020-03-03,CLINTON-WASH AV,40.683263,-73.965838,15046,11140
2020-03-03,CLINTON-WASH AV,40.688123,-73.966742,5532,3058
2020-03-03,CORTELYOU ROAD,40.640905,-73.963866,6584,2005
2020-03-03,CORTLANDT ST,40.710454,-74.011324,50884,48240
2020-03-03,CORTLANDT ST,40.710662,-74.011052,77064,66284
2020-03-03,COURT SQ,40.747029,-73.945370,4863,5744
2020-03-03,COURT SQ,40.747257,-73.945112,35428,29054
2020-03-03,COURT SQ-23 ST,40.747257,-73.945112,17714,14527
2020-03-03,CRESCENT ST,40.683209,-73.873765,4663,5095
2020-03-03,CROWN HTS-UTICA,40.669279,-73.932967,52268,41038
2020-03-03,CYPRESS AVE,40.805737,-73.914471,7200,5180
2020-03-03,CYPRESS HILLS,40.689945,-73.872564,1583,1035
2020-03-03,DEKALB AVE,40.690612,-73.981848,21836,6832
2020-03-03,DEKALB AVE,40.703839,-73.918440,10076,2639
2020-03-03,DELANCEY ST,40.718380,-73.987813,53328,43026
2020-03-03,DITMARS BL-31 S,40.774984,-73.912067,17456,15510
2020-03-03,DITMAS AVE,40.636150,-73.978179,8524,4850
2020-03-03,DYCKMAN ST,40.860523,-73.925575,6832,3416
2020-03-03,DYCKMAN-200 ST,40.865286,-73.926980,6854,188
2020-03-03,DYRE AVE,40.888244,-73.830850,4568,4761
2020-03-03,E 143 ST,40.808742,-73.907690,2700,2962
2020-03-03,E 149 ST,40.812104,-73.904085,11078,10560
2020-03-03,E 177 ST-PARKCH,40.833246,-73.860805,15569,16986
2020-03-03,E 180 ST,40.841882,-73.873551,7526,6465
2020-03-03,E TREMONT AVE,40.840097,-73.879774,13838,10092
2020-03-03,EAST 105 ST,40.650625,-73.899558,3490,3616
2020-03-03,EAST BROADWAY,40.713647,-73.990152,26840,14026
2020-03-03,EASTERN PKWY,40.672013,-73.964360,3999,4574
2020-03-03,ELDER AVE,40.828894,-73.879559,6705,6802
2020-03-03,ELDERTS LANE,40.691320,-73.867135,4128,2960
2020-03-03,ELMHURST AVE,40.742445,-73.882005,9813,2505
2020-03-03,ESSEX ST,40.718380,-73.987813,26664,21513
2020-03-03,EUCLID AVE,40.675382,-73.872070,10630,3457
2020-03-03,FAR ROCKAWAY,40.603983,-73.755383,4561,4971
2020-03-03,FLATBUSH AVE,40.632836,-73.947642,66681,42675
2020-03-03,FLUSHING AVE,40.700244,-73.941658,8911,4998
2020-03-03,FLUSHING AVE,40.700374,-73.950284,5376,5462
2020-03-03,FORDHAM ROAD,40.862803,-73.901034,25020,13724
2020-03-03,FORDHAM ROAD,40.862941,-73.901199,10125,2185
2020-03-03,FOREST AVE,40.704424,-73.903077,4497,3531
2020-03-03,FOREST HILLS-71,40.721681,-73.844390,82359,44379
2020-03-03,FOREST PARKWAY,40.692304,-73.860151,4022,2078
2020-03-03,FRANKLIN AVE,40.670711,-73.958051,12246,7691
2020-03-03,FRANKLIN AVE,40.681159,-73.956056,13534,13176
2020-03-03,FRANKLIN ST,40.719323,-74.006953,10906,7028
2020-03-03,FREEMAN ST,40.829966,-73.891876,9260,8604
2020-03-03,FRESH POND ROAD,40.706181,-73.895910,6255,6785
2020-03-03,FT HAMILTON PKY,40.631428,-74.005387,13186,7366
2020-03-03,FT HAMILTON PKY,40.640872,-73.994229,4306,2636
2020-03-03,FT HAMILTON PKY,40.650722,-73.975818,12468,4488
2020-03-03,FULTON ST,40.687130,-73.975346,6665,5263
2020-03-03,FULTON ST,40.709938,-74.007983,384295,348645
2020-03-03,GATES AVE,40.689652,-73.922281,7163,3142
2020-03-03,GRAHAM AVE,40.714590,-73.944104,18910,12016
2020-03-03,GRAND ARMY PLAZ,40.675219,-73.971012,7719,2939
2020-03-03,GRAND AV-NEWTON,40.736998,-73.877242,16342,10517
2020-03-03,GRAND ST,40.711874,-73.940670,12816,12758
2020-03-03,GRAND ST,40.718542,-73.994164,19293,15170
2020-03-03,GRAND-30 AVE,40.766843,-73.921423,14880,12488
2020-03-03,GRANT AVE,40.677107,-73.865376,6137,5271
2020-03-03,GREENPOINT AVE,40.731324,-73.954425,20198,16770
2020-03-03,GREENWOOD-111,40.684364,-73.832181,5432,1964
2020-03-03,GUN HILL ROAD,40.877796,-73.866341,2472,2025
2020-03-03,GUN HILL ROAD,40.877796,-73.866255,7500,8460
2020-03-03,HALSEY ST,40.686170,-73.916337,6292,3154
2020-03-03,HALSEY ST,40.695607,-73.904021,15176,10072
2020-03-03,HEWES ST,40.706994,-73.953481,3963,2986
2020-03-03,HIGH ST,40.699316,-73.990474,15974,19034
2020-03-03,HOUSTON ST,40.728202,-74.005344,60048,39492
2020-03-03,HOWARD BCH-JFK,40.660476,-73.830301,4564,510
2020-03-03,HOYT ST,40.690545,-73.985065,2937,3956
2020-03-03,HOYT ST,40.690547,-73.985066,4183,1849
2020-03-03,HOYT ST-ASTORIA,40.770426,-73.917614,8449,8416
2020-03-03,HOYT/SCHERMER,40.688465,-73.985474,11699,9842
2020-03-03,HUDSON-80 ST,40.679369,-73.858960,8884,4854
2020-03-03,HUNTERS PT AVE,40.742380,-73.948889,7672,6093
2020-03-03,HUNTS POINT AVE,40.820889,-73.890567,8766,8075
2020-03-03,INTERVALE-163,40.822172,-73.896747,3401,3491
2020-03-03,INWOOD-207 ST,40.868045,-73.919921,19808,9288
2020-03-03,JACKSON AVE,40.816505,-73.907797,5622,1073
2020-03-03,JAMAICA CENTER,40.702131,-73.801110,71596,58080
