DATE,STATION,LATITUDE,LONGITUDE,ENTRIES_DIFF,EXITS_DIFF,LINENAME
2020-02-20,63 DR-REGO PARK,40.729869,-73.861610,30310,11202,MR
2020-02-20,65 ST,40.749663,-73.898485,3409,2323,MR
2020-02-20,66 ST-LINCOLN,40.773424,-73.982234,59436,62013,1
2020-02-20,67 AVE,40.726462,-73.852630,17052,8544,MR
2020-02-20,68ST-HUNTER COL,40.768143,-73.964016,26551,21947,6
2020-02-20,69 ST-FISK AVE,40.746325,-73.896403,4571,4926,7
2020-02-20,7 AV-PARK SLOPE,40.666276,-73.980324,10663,5284,FG
2020-02-20,7 AVE,40.677172,-73.972514,9751,9293,BQ
2020-02-20,7 AVE-53 ST,40.762877,-73.981590,36896,44710,BDE
2020-02-20,71 ST,40.619588,-73.998842,5022,1687,D
2020-02-20,72 ST,40.775545,-73.976398,7480,7637,BC
2020-02-20,72 ST,40.778575,-73.981912,68908,70980,123
2020-02-20,72 ST-2 AVE,40.784318,-73.947152,31519,27858,Q
2020-02-20,74 ST-BROADWAY,40.746655,-73.891361,51594,41933,EFMR7
2020-02-20,75 AVE,40.718477,-73.837223,3453,911,EF
2020-02-20,77 ST,40.629702,-74.025514,5873,2171,R
2020-02-20,77 ST,40.773636,-73.959875,49098,50664,6
2020-02-20,79 ST,40.613513,-74.000645,5781,1670,D
2020-02-20,79 ST,40.783872,-73.979938,28564,14484,1
2020-02-20,8 AVE,40.635011,-74.011717,10752,11162,N
2020-02-20,8 AVE,40.740388,-74.002104,42200,36542,ACEL
2020-02-20,8 ST-B'WAY NYU,40.730348,-73.992705,37574,26882,NR
2020-02-20,81 ST-MUSEUM,40.781435,-73.972149,24892,21808,BC
2020-02-20,82 ST-JACKSON H,40.747647,-73.883786,13302,15982,7
2020-02-20,86 ST,40.592676,-73.978243,2338,2445,N
2020-02-20,86 ST,40.622715,-74.028368,21036,16382,R
2020-02-20,86 ST,40.779485,-73.955541,83056,84234,456
2020-02-20,86 ST,40.785822,-73.968952,20956,18974,BC
2020-02-20,86 ST,40.788844,-73.975990,51321,52053,1
2020-02-20,86 ST-2 AVE,40.777891,-73.951787,26450,17169,Q
2020-02-20,9 AVE,40.646343,-73.994551,5314,5382,D
2020-02-20,9 ST,40.670320,-73.988757,12062,10815,DFGMNR
2020-02-20,90 ST-ELMHURST,40.748541,-73.876791,15019,7865,7
2020-02-20,96 ST,40.785822,-73.950970,16716,6166,6
2020-02-20,96 ST,40.791654,-73.964682,18952,14890,BC
2020-02-20,96 ST,40.793880,-73.972363,65032,67762,123
2020-02-20,96 ST-2 AVE,40.768799,-73.958424,18653,13610,Q
2020-02-20,ALABAMA AVE,40.677107,-73.898871,2020,2218,J
2020-02-20,ALLERTON AVE,40.865481,-73.867393,4970,2598,25
2020-02-20,AQUEDUCT TRACK,40.668221,-73.834026,1457,144,A
2020-02-20,AQUEDUCT-N CNDT,40.668234,-73.834058,893,1640,A
2020-02-20,ASTOR PLACE,40.730056,-73.991042,33300,37574,6
2020-02-20,ATLANTIC AVE,40.675496,-73.902819,1314,637,L
2020-02-20,ATLANTIC AVE,40.684063,-73.977417,119196,121173,2345BDNQR
2020-02-20,AVE H,40.629164,-73.961678,3557,3039,BQ
2020-02-20,AVE I,40.625305,-73.975732,1783,1108,F
2020-02-20,AVE J,40.625028,-73.960819,5966,2939,BQ
2020-02-20,AVE M,40.617568,-73.959360,5530,1996,BQ
2020-02-20,AVE N,40.615174,-73.974166,5990,2350,F
2020-02-20,AVE P,40.609147,-73.972986,2355,1060,F
2020-02-20,AVE U,40.596065,-73.973329,1661,812,F
2020-02-20,AVE U,40.597482,-73.979359,3393,2564,N
2020-02-20,AVE U,40.599307,-73.955916,6615,1931,BQ
2020-02-20,AVE X,40.589547,-73.974295,2770,1614,F
2020-02-20,BAY 50 ST,40.588879,-73.983629,2396,289,D
2020-02-20,BAY PARKWAY,40.601898,-73.993821,7464,7081,D
2020-02-20,BAY PKY-22 AVE,40.612006,-73.982009,13086,8312,N
2020-02-20,BAY RIDGE AVE,40.634945,-74.023411,7481,4456,R
2020-02-20,BAY RIDGE-95 ST,40.616624,-74.030964,12034,7514,R
2020-02-20,BAYCHESTER AVE,40.878656,-73.838596,3511,473,5
2020-02-20,BEACH 105 ST,40.583542,-73.826430,175,213,AS
2020-02-20,BEACH 25 ST,40.600138,-73.761520,1585,1736,A
2020-02-20,BEACH 36 ST,40.595381,-73.768194,940,989,A
2020-02-20,BEACH 44 ST,40.593214,-73.776433,686,732,A
2020-02-20,BEACH 60 ST,40.592334,-73.788493,1910,1407,A
2020-02-20,BEACH 67 ST,40.590867,-73.797011,2131,1472,A
2020-02-20,BEACH 90 ST,40.588032,-73.813684,717,702,AS
2020-02-20,BEACH 98 ST,40.585514,-73.820143,354,368,AS
2020-02-20,BEDFORD AVE,40.717241,-73.956614,24881,14901,L
2020-02-20,BEDFORD PARK BL,40.873026,-73.886919,14456,9326,BD
2020-02-20,BEDFORD PARK BL,40.873399,-73.890084,4304,3731,4
2020-02-20,BEDFORD/NOSTRAN,40.689636,-73.953459,17098,9836,G
2020-02-20,BEEBE-39 AVE,40.753076,-73.932710,3173,3465,NQ
2020-02-20,BERGEN ST,40.680801,-73.975132,7836,6112,23
2020-02-20,BERGEN ST,40.686154,-73.990881,31803,25293,FG
2020-02-20,BEVERLEY ROAD,40.643982,-73.964510,3567,3778,BQ
2020-02-20,BEVERLY ROAD,40.645089,-73.948975,4065,816,25
2020-02-20,BLEECKER ST,40.725665,-73.995645,14837,6301,6DF
2020-02-20,BOROUGH HALL/CT,40.692404,-73.990151,143052,97240,2345R
2020-02-20,BOTANIC GARDEN,40.670499,-73.958759,915,1546,S2345
2020-02-20,BOWERY,40.720315,-73.994014,3658,3277,JZ
2020-02-20,BOWLING GREEN,40.704782,-74.014099,52955,41026,45
2020-02-20,BOYD-88 ST,40.679857,-73.851492,2770,1167,A
2020-02-20,BRIGHTON BEACH,40.577961,-73.961806,20660,12262,BQ
2020-02-20,BROAD CHANNEL,40.608693,-73.816068,295,48,AS
2020-02-20,BROAD ST,40.706539,-74.011052,24144,8775,JZ
2020-02-20,BROADWAY,40.706100,-73.950348,4531,3633,G
2020-02-20,BROADWAY-31 ST,40.761959,-73.925382,11522,11255,NQ
2020-02-20,BROADWAY-ENY,40.678848,-73.904139,7929,7392,ACJLZ
2020-02-20,BROADWAY/LAFAY,40.725297,-73.996204,45036,62916,BDFQ6
2020-02-20,BRONX PARK EAST,40.848797,-73.868465,2367,956,25
2020-02-20,BROOK AVE,40.808044,-73.919234,10476,10322,6
2020-02-20,BROOKLYN BRIDGE,40.713159,-74.003917,59714,57602,456JZ
2020-02-20,BUHRE AVE,40.846817,-73.832545,3658,3370,6
2020-02-20,BURKE AVE,40.871387,-73.867135,2543,1250,25
2020-02-20,BURNSIDE AVE,40.853390,-73.907733,9962,5122,4
2020-02-20,BUSHWICK AVE,40.682558,-73.905501,1709,891,L
2020-02-20,CANAL ST,40.718233,-74.000323,9711,3994,JNQRZ6
2020-02-20,CANAL ST,40.718697,-74.000977,66912,58026,JNQRZ6
2020-02-20,CANAL ST,40.720852,-74.005237,39872,32984,ACE
2020-02-20,CANAL ST,40.722819,-74.006267,12434,12080,1
2020-02-20,CARROLL ST,40.680231,-73.994980,21824,9336,FG
2020-02-20,CASTLE HILL AVE,40.834255,-73.851222,6059,6202,6
2020-02-20,CATHEDRL-110 ST,40.800637,-73.958201,13838,6904,BC
2020-02-20,CENTRAL AVE,40.697673,-73.927131,4707,4624,M
2020-02-20,CHAMBERS ST,40.713159,-74.003917,59714,57602,456JZ
2020-02-20,CHAMBERS ST,40.714330,-74.008563,100160,72430,ACE23
2020-02-20,CHAMBERS ST,40.715436,-74.009335,19670,18153,123
2020-02-20,CHAUNCEY ST,40.682867,-73.910480,3182,1563,JZ
2020-02-20,CHRISTOPHER ST,40.733405,-74.002898,18580,17912,1
2020-02-20,CHURCH AVE,40.644039,-73.979541,18324,12420,FG
2020-02-20,CHURCH AVE,40.650494,-73.962836,29928,30992,BQ
2020-02-20,CHURCH AVE,40.650843,-73.949575,9134,2637,25
2020-02-20,CLARK ST,40.697356,-73.992888,5289,2963,23
2020-02-20,CLASSON AVE,40.688855,-73.960025,5458,5324,G
2020-02-20,CLEVELAND ST,40.679938,-73.884687,2628,2894,J
2020-02-20,CLINTON-WASH AV,40.683263,-73.965838,14382,9486,C
2020-02-20,CLINTON-WASH AV,40.688123,-73.966742,5256,2693,G
2020-02-20,CORTELYOU ROAD,40.640905,-73.963866,6038,1648,BQ
2020-02-20,CORTLANDT ST,40.710454,-74.011324,53852,50792,1
2020-02-20,CORTLANDT ST,40.710662,-74.011052,82272,64920,R
2020-02-20,COURT SQ,40.747029,-73.945370,4776,5458,7
2020-02-20,COURT SQ,40.747257,-73.945112,36020,27942,EMG
2020-02-20,COURT SQ-23 ST,40.747257,-73.945112,18010,13971,EMG
2020-02-20,CRESCENT ST,40.683209,-73.873765,4214,4574,JZ
2020-02-20,CROWN HTS-UTICA,40.669279,-73.932967,48466,37536,34
2020-02-20,CYPRESS AVE,40.805737,-73.914471,6720,5024,6
2020-02-20,CYPRESS HILLS,40.689945,-73.872564,1351,793,J
2020-02-20,DEKALB AVE,40.690612,-73.981848,20696,8285,BDNQR
2020-02-20,DEKALB AVE,40.703839,-73.918440,10997,2753,L
2020-02-20,DELANCEY ST,40.718380,-73.987813,49304,40156,FJMZ
2020-02-20,DITMARS BL-31 S,40.774984,-73.912067,16498,14432,NQ
2020-02-20,DITMAS AVE,40.636150,-73.978179,7954,4426,F
2020-02-20,DYCKMAN ST,40.860523,-73.925575,5616,2834,1
2020-02-20,DYCKMAN-200 ST,40.865286,-73.926980,6551,224,A
2020-02-20,DYRE AVE,40.888244,-73.830850,4758,4595,5
2020-02-20,E 143 ST,40.808742,-73.907690,1728,2040,6
2020-02-20,E 149 ST,40.812104,-73.904085,9546,8826,6
2020-02-20,E 177 ST-PARKCH,40.833246,-73.860805,13897,14907,6
2020-02-20,E 180 ST,40.841882,-73.873551,6892,6389,25
2020-02-20,E TREMONT AVE,40.840097,-73.879774,12264,9198,25
2020-02-20,EAST 105 ST,40.650625,-73.899558,3096,3215,L
2020-02-20,EAST BROADWAY,40.713647,-73.990152,25526,13256,F
2020-02-20,EASTERN PKWY,40.672013,-73.964360,4044,4681,23
2020-02-20,ELDER AVE,40.828894,-73.879559,5913,6132,6
2020-02-20,ELDERTS LANE,40.691320,-73.867135,3155,1945,JZ
2020-02-20,ELMHURST AVE,40.742445,-73.882005,11831,3344,MR
2020-02-20,ESSEX ST,40.718380,-73.987813,24652,20078,FJMZ
2020-02-20,EUCLID AVE,40.675382,-73.872070,9429,2890,AC
2020-02-20,FAR ROCKAWAY,40.603983,-73.755383,4235,4529,A
2020-02-20,FLATBUSH AVE,40.632836,-73.947642,61599,40455,25
2020-02-20,FLUSHING AVE,40.700244,-73.941658,8681,5364,JM
2020-02-20,FLUSHING AVE,40.700374,-73.950284,4892,5062,G
2020-02-20,FORDHAM ROAD,40.862803,-73.901034,24096,13232,BD
2020-02-20,FORDHAM ROAD,40.862941,-73.901199,8675,2215,4
2020-02-20,FOREST AVE,40.704424,-73.903077,4444,3312,M
2020-02-20,FOREST HILLS-71,40.721681,-73.844390,78432,42810,EFMR
2020-02-20,FOREST PARKWAY,40.692304,-73.860151,3610,1812,J
2020-02-20,FRANKLIN AVE,40.670711,-73.958051,13590,8033,2345S
2020-02-20,FRANKLIN AVE,40.681159,-73.956056,12110,12050,ACS
2020-02-20,FRANKLIN ST,40.719323,-74.006953,11294,7234,1
2020-02-20,FREEMAN ST,40.829966,-73.891876,8110,7700,25
2020-02-20,FRESH POND ROAD,40.706181,-73.895910,6074,6568,M
2020-02-20,FT HAMILTON PKY,40.631428,-74.005387,11248,6410,N
2020-02-20,FT HAMILTON PKY,40.640872,-73.994229,3865,2368,D
2020-02-20,FT HAMILTON PKY,40.650722,-73.975818,10570,3504,FG
2020-02-20,FULTON ST,40.687130,-73.975346,4717,4501,G
2020-02-20,FULTON ST,40.709938,-74.007983,396654,360308,2345ACJZ
2020-02-20,GATES AVE,40.689652,-73.922281,6842,2922,JZ
2020-02-20,GRAHAM AVE,40.714590,-73.944104,17968,10606,L
2020-02-20,GRAND ARMY PLAZ,40.675219,-73.971012,6917,2575,23
2020-02-20,GRAND AV-NEWTON,40.736998,-73.877242,17473,10146,MR
2020-02-20,GRAND ST,40.711874,-73.940670,11590,10910,L
2020-02-20,GRAND ST,40.718542,-73.994164,22169,16693,BD
2020-02-20,GRAND-30 AVE,40.766843,-73.921423,14184,11837,NQ
2020-02-20,GRANT AVE,40.677107,-73.865376,5581,4898,A
2020-02-20,GREENPOINT AVE,40.731324,-73.954425,21018,16650,G
2020-02-20,GREENWOOD-111,40.684364,-73.832181,4990,1744,A
2020-02-20,GUN HILL ROAD,40.877796,-73.866341,2409,1961,5
2020-02-20,GUN HILL ROAD,40.877796,-73.866255,6283,7397,25
2020-02-20,HALSEY ST,40.686170,-73.916337,6212,3024,J
2020-02-20,HALSEY ST,40.695607,-73.904021,14582,8728,L
2020-02-20,HEWES ST,40.706994,-73.953481,3430,2978,JM
2020-02-20,HIGH ST,40.699316,-73.990474,19872,23914,AC
2020-02-20,HOUSTON ST,40.728202,-74.005344,60364,40744,1
2020-02-20,HOWARD BCH-JFK,40.660476,-73.830301,4212,326,A
2020-02-20,HOYT ST,40.690545,-73.985065,2928,3487,23
2020-02-20,HOYT ST,40.690547,-73.985066,4226,2395,23
2020-02-20,HOYT ST-ASTORIA,40.770426,-73.917614,8321,6564,NQ
2020-02-20,HOYT/SCHERMER,40.688465,-73.985474,11429,9570,ACG
2020-02-20,HUDSON-80 ST,40.679369,-73.858960,8192,4590,A
2020-02-20,HUNTERS PT AVE,40.742380,-73.948889,7219,5683,7
2020-02-20,HUNTS POINT AVE,40.820889,-73.890567,10002,8213,6
2020-02-20,INTERVALE-163,40.822172,-73.896747,2832,3112,25
2020-02-20,INWOOD-207 ST,40.868045,-73.919921,19088,9668,A
2020-02-20,JACKSON AVE,40.816505,-73.907797,4592,1007,25
2020-02-20,JAMAICA CENTER,40.702131,-73.801110,68768,61782,EJZ
2020-02-20,JAMAICA-179 ST,40.712622,-73.783815,41908,16910,F
2020-02-20,JAMAICA-VAN WYC,40.702566,-73.816859,4398,4987,E
2020-02-20,JAY ST-METROTEC,40.692182,-73.985935,8276,6198,R
2020-02-20,JAY ST-METROTEC,40.692338,-73.987342,76616,58566,ACF
2020-02-20,JEFFERSON ST,40.706636,-73.922925,7263,1849,L
2020-02-20,JFK HOWARD BCH,40.660476,-73.830301,4568,5116,A
2020-02-20,JFK JAMAICA CT1,40.643942,-73.782356,8282,6046,E
2020-02-20,JUNCTION BLVD,40.749143,-73.869452,20545,20907,7
2020-02-20,JUNIUS ST,40.663419,-73.902454,2073,2528,3
2020-02-20,KINGS HIGHWAY,40.603234,-73.972342,7738,7222,F
2020-02-20,KINGS HIGHWAY,40.603967,-73.980668,4757,4982,N
2020-02-20,KINGS HIGHWAY,40.608691,-73.957772,58338,49560,BQ
2020-02-20,KINGSBRIDGE RD,40.866974,-73.893485,16164,12766,BD
2020-02-20,KINGSBRIDGE RD,40.867899,-73.897326,7997,4559,4
2020-02-20,KINGSTON AVE,40.669409,-73.942173,4472,3958,3
2020-02-20,KINGSTON-THROOP,40.679921,-73.940858,12822,12190,C
2020-02-20,KNICKERBOCKER,40.698666,-73.919685,4646,4972,M
2020-02-20,KOSCIUSZKO ST,40.693329,-73.928826,5389,1951,J
2020-02-20,LAFAYETTE AVE,40.686170,-73.973908,4543,1995,C
2020-02-20,LEFFERTS BLVD,40.685975,-73.824713,7406,5786,A
2020-02-20,LEXINGTON AVE,40.762796,-73.967686,50222,49532,456NQR
2020-02-20,LEXINGTON AVE,40.764763,-73.966291,22027,23283,F
2020-02-20,LEXINGTON-53 ST,40.757530,-73.969102,76558,83214,EM6
2020-02-20,LIBERTY AVE,40.674552,-73.896554,2496,1288,C
2020-02-20,LIVONIA AVE,40.663801,-73.900444,2589,2029,L
2020-02-20,LONGWOOD AVE,40.816083,-73.896060,2766,3566,6
2020-02-20,LORIMER ST,40.703855,-73.947387,5099,3853,JM
2020-02-20,LORIMER ST,40.713875,-73.951592,13644,6807,GL
2020-02-20,MAIN ST,40.759578,-73.830056,104444,96114,7
2020-02-20,MARBLE HILL-225,40.874551,-73.909879,4537,988,1
2020-02-20,MARCY AVE,40.708377,-73.957751,28748,23092,JMZ
2020-02-20,METROPOLITAN AV,40.711353,-73.889580,3498,3331,M
2020-02-20,METROPOLITAN AV,40.713875,-73.951592,13644,6807,GL
2020-02-20,METS-WILLETS PT,40.754622,-73.845625,7599,8472,7
2020-02-20,MIDDLETOWN ROAD,40.843635,-73.836687,1895,1732,6
2020-02-20,MONTROSE AVE,40.707889,-73.940005,6465,3472,L
2020-02-20,MORGAN AVE,40.706148,-73.933160,6859,3457,L
2020-02-20,MORRIS PARK,40.854137,-73.860977,2556,2496,5
2020-02-20,MORRISON AVE,40.829495,-73.874559,5932,5276,6
2020-02-20,MOSHOLU PARKWAY,40.879630,-73.884666,7367,2517,4
2020-02-20,MT EDEN AVE,40.844406,-73.914621,4484,2720,4
2020-02-20,MURRAY ST-B'WAY,40.713086,-74.007232,6434,3200,R
2020-02-20,MYRTLE AVE,40.697266,-73.935692,12059,7120,JMZ
2020-02-20,MYRTLE AVE,40.699707,-73.911810,35398,22356,LM
2020-02-20,MYRTLE-WILLOUGH,40.694568,-73.949046,11850,6520,G
2020-02-20,NASSAU AV,40.724608,-73.951271,10107,9992,G
2020-02-20,NECK ROAD,40.595234,-73.955090,4493,1419,BQ
2020-02-20,NEPTUNE AVE,40.580992,-73.974531,1309,503,F
2020-02-20,NEREID AVE,40.898382,-73.854389,3112,1494,25
2020-02-20,NEVINS ST,40.688269,-73.980453,18758,19490,2345
2020-02-20,NEW LOTS AVE,40.658748,-73.899472,3658,3810,L
2020-02-20,NEW LOTS AVE,40.666252,-73.884087,5073,5294,3
2020-02-20,NEW UTRECHT AVE,40.625419,-73.996632,10136,7644,ND
2020-02-20,NEWKIRK AVE,40.635059,-73.962793,9984,9102,BQ
2020-02-20,NEWKIRK AVE,40.639961,-73.948352,13866,8884,25
2020-02-20,NORTHERN BLVD,40.752898,-73.905973,13220,10918,MR
2020-02-20,NORWOOD AVE,40.681598,-73.880074,2909,3095,JZ
2020-02-20,NORWOOD-205 ST,40.874827,-73.878872,16270,11208,D
2020-02-20,NOSTRAND AVE,40.669735,-73.950455,3775,3702,3
2020-02-20,NOSTRAND AVE,40.680410,-73.950326,33252,25764,AC
2020-02-20,OCEAN PARKWAY,40.576298,-73.968523,5332,2078,Q
2020-02-20,OXFORD-104 ST,40.681745,-73.837631,1725,628,A
2020-02-20,PACIFIC ST,40.684063,-73.977417,39732,40391,BDNQR2345
2020-02-20,PARK PLACE,40.674910,-73.957794,1642,1696,S
2020-02-20,PARK PLACE,40.713061,-74.008777,50080,36215,23ACE
2020-02-20,PARKSIDE AVE,40.655053,-73.961227,5825,4023,BQ
2020-02-20,PARSONS BLVD,40.707564,-73.803326,11928,11932,F
2020-02-20,PELHAM BAY PARK,40.852465,-73.828125,6761,3560,6
2020-02-20,PELHAM PARKWAY,40.857188,-73.867607,15326,7626,25
2020-02-20,PELHAM PARKWAY,40.858973,-73.855355,3302,2169,5
2020-02-20,PENNSYLVANIA AV,40.664884,-73.894258,3948,1994,3
2020-02-20,PRESIDENT ST,40.667879,-73.950648,3724,4166,25
2020-02-20,PRINCE ST-B'WAY,40.724332,-73.997684,24468,25628,NR
2020-02-20,PROSPECT AVE,40.665438,-73.992856,5472,4181,R
2020-02-20,PROSPECT AVE,40.819396,-73.901467,13514,4418,25
2020-02-20,PROSPECT PARK,40.661596,-73.962193,19002,17708,BQS
2020-02-20,QUEENS PLAZA,40.748948,-73.937194,30552,26024,EMR
2020-02-20,QUEENSBORO PLZ,40.750508,-73.940177,14614,4568,7NQ
2020-02-20,RALPH AVE,40.678815,-73.920801,5474,2754,C
2020-02-20,RECTOR ST,40.707222,-74.013391,13406,4316,R
2020-02-20,RECTOR ST,40.707840,-74.013691,15584,11506,1
2020-02-20,RIT-MANHATTAN,40.761268,-73.964016,3148,49,R
2020-02-20,RIT-ROOSEVELT,40.757400,-73.954006,3054,56,R
2020-02-20,ROCKAWAY AVE,40.662541,-73.908763,4359,5278,3
2020-02-20,ROCKAWAY AVE,40.678360,-73.911939,10640,6218,C
2020-02-20,ROCKAWAY BLVD,40.680429,-73.843853,13824,4280,A
2020-02-20,ROCKAWAY PK 116,40.580454,-73.837459,649,812,AS
2020-02-20,ROCKAWAY PKY,40.646660,-73.901832,10118,2876,L
2020-02-20,ROOSEVELT AVE,40.746655,-73.891361,103188,83866,EFMR7
2020-02-20,ROOSEVELT IS,40.759123,-73.953266,6880,6396,F
2020-02-20,SARATOGA AVE,40.661466,-73.916316,4834,5174,3
2020-02-20,SENECA AVE,40.702798,-73.907776,3313,3579,M
2020-02-20,SHEEPSHEAD BAY,40.586810,-73.954167,26890,24142,BQ
2020-02-20,SHEPHERD AVE,40.674161,-73.880761,2882,1643,C
2020-02-20,SIMPSON ST,40.824170,-73.893228,15660,4892,25
2020-02-20,SMITH-9 ST,40.673714,-73.996139,4130,5232,FG
2020-02-20,SOUTH FERRY,40.703082,-74.012983,32082,27542,R1
2020-02-20,SPRING ST,40.722397,-73.997211,20844,24430,6
2020-02-20,SPRING ST,40.726202,-74.003627,28346,5990,CE
2020-02-20,ST LAWRENCE AVE,40.831500,-73.867623,3920,3838,6
2020-02-20,STEINWAY ST,40.756864,-73.920736,26472,20930,MR
2020-02-20,STERLING ST,40.662752,-73.950605,5417,3575,25
2020-02-20,STILLWELL AVE,40.577423,-73.981225,20206,17666,DFNQ
2020-02-20,SUTPHIN BLVD,40.700488,-73.807933,22558,20110,EJZ
2020-02-20,SUTPHIN BLVD,40.705416,-73.810562,8272,5682,F
2020-02-20,SUTTER AVE,40.664591,-73.922668,6163,6878,3
2020-02-20,SUTTER AVE,40.669376,-73.902047,2818,2455,L
2020-02-20,TREMONT AVE,40.850307,-73.905244,18566,11194,BD
2020-02-20,UNION ST,40.677302,-73.983135,14526,11026,R
2020-02-20,UNION TPK-KEW G,40.714444,-73.830979,49650,49186,EF
2020-02-20,UTICA AVE,40.679279,-73.930585,29716,24188,AC
2020-02-20,VAN ALSTON-21ST,40.743973,-73.949876,1647,1780,G
2020-02-20,VAN SICLEN AVE,40.665405,-73.889451,2575,2786,3
2020-02-20,VAN SICLEN AVE,40.672786,-73.890438,2641,2753,C
2020-02-20,VAN SICLEN AVE,40.678018,-73.891726,2387,2571,JZ
2020-02-20,VAN WYCK BLVD,40.709174,-73.820593,4625,2339,EF
2020-02-20,VERNON/JACKSON,40.742624,-73.953545,44358,30660,7
2020-02-20,W 4 ST-WASH SQ,40.732251,-74.000559,81598,78238,ABCDEFM
2020-02-20,W 8 ST-AQUARIUM,40.576152,-73.975925,5012,3462,FQ
2020-02-20,WAKEFIELD-241,40.903085,-73.850591,4529,5086,2
2020-02-20,WALL ST,40.706864,-74.009056,102444,94300,23
2020-02-20,WALL ST,40.707466,-74.011867,77292,61564,45
2020-02-20,WASHINGTON-36 A,40.756977,-73.929373,6250,6644,NQ
2020-02-20,WESTCHESTER SQ,40.839892,-73.842952,5646,5121,6
2020-02-20,WHITEHALL ST,40.703082,-74.012983,64164,55084,R1
2020-02-20,WHITLOCK AVE,40.826508,-73.886425,1717,1816,6
2020-02-20,WILSON AVE,40.688676,-73.903999,4002,3584,L
2020-02-20,WINTHROP ST,40.656648,-73.950198,7022,1372,25
2020-02-20,WOODHAVEN BLVD,40.693866,-73.851568,8998,6928,JZ
2020-02-20,WOODHAVEN BLVD,40.733080,-73.869259,38232,24858,MR
2020-02-20,WOODLAWN ROAD,40.885973,-73.878851,6251,1613,4
2020-02-20,WORLD TRADE CTR,40.712557,-74.009807,50080,36215,23ACE
2020-02-20,YORK ST,40.699756,-73.986890,12665,5896,F
2020-02-20,ZEREGA AVE,40.836460,-73.846471,2592,2439,6
2020-02-21,1 AVE,40.730901,-73.981719,29374,39170,L
2020-02-21,103 ST,40.790582,-73.947473,11538,11292,6
2020-02-21,103 ST,40.796105,-73.961399,4203,3083,BC
2020-02-21,103 ST,40.799354,-73.968329,11119,5911,1
2020-02-21,103 ST-CORONA,40.749858,-73.862672,19397,12733,7
2020-02-21,104 ST,40.695184,-73.844326,2259,1131,JZ
2020-02-21,110 ST,40.795066,-73.944297,18946,18050,6
2020-02-21,110 ST-CATHEDRL,40.804032,-73.966742,23190,13322,1
2020-02-21,110 ST-CPN,40.799110,-73.951807,7566,6888,23
2020-02-21,111 ST,40.697405,-73.836354,1848,1076,J
2020-02-21,111 ST,40.751760,-73.855183,10764,6920,7
2020-02-21,116 ST,40.798574,-73.941593,25524,16632,6
2020-02-21,116 ST,40.802098,-73.949625,19080,9946,23
2020-02-21,116 ST,40.805072,-73.954833,13106,10410,BC
2020-02-21,116 ST-COLUMBIA,40.808190,-73.964124,16545,7963,1
2020-02-21,121 ST,40.700536,-73.828382,2084,1262,JZ
2020-02-21,125 ST,40.804406,-73.937452,24681,22679,456
2020-02-21,125 ST,40.808076,-73.945906,27198,12372,23
2020-02-21,125 ST,40.811056,-73.952386,52546,48628,ACBD
2020-02-21,125 ST,40.815596,-73.958395,7106,7741,1
2020-02-21,135 ST,40.814459,-73.940992,26034,8966,23
2020-02-21,135 ST,40.817902,-73.947644,15138,10491,BC
2020-02-21,137 ST-CITY COL,40.821994,-73.953674,23448,23554,1
2020-02-21,138 ST-3 AVE,40.810512,-73.926165,6838,5152,6
2020-02-21,138 ST-GR CONC,40.813208,-73.929877,1964,1157,45
2020-02-21,14 ST,40.738007,-73.998381,41568,26204,123FLM
2020-02-21,14 ST,40.740388,-74.002104,41934,37388,ACEL
2020-02-21,14 ST-6 AVE,40.737348,-73.996900,85928,91744,FLM123
2020-02-21,14 ST-UNION SQ,40.734836,-73.990688,547506,541254,LNQR456
2020-02-21,145 ST,40.820402,-73.936315,3066,216,3
2020-02-21,145 ST,40.824787,-73.944232,42564,42634,ABCD
2020-02-21,145 ST,40.826426,-73.950412,16198,12856,1
2020-02-21,148 ST-LENOX,40.823877,-73.936443,3151,2142,3
2020-02-21,149 ST-3 AVE,40.816132,-73.917754,41222,17962,25
2020-02-21,149 ST-GR CONC,40.818429,-73.926927,21970,11988,245
2020-02-21,15 ST-PROSPECT,40.660376,-73.979509,10506,6024,FG
2020-02-21,155 ST,40.829934,-73.938632,3309,1892,BD
2020-02-21,155 ST,40.830551,-73.941486,2580,2126,C
2020-02-21,157 ST,40.833879,-73.944726,17798,11374,1
2020-02-21,161 ST-YANKEE,40.827888,-73.925736,120732,67620,BD4
2020-02-21,163 ST-AMSTERDM,40.835957,-73.939898,4311,4028,C
2020-02-21,167 ST,40.833773,-73.918430,17412,7434,BD
2020-02-21,167 ST,40.835535,-73.921380,7947,8137,4
2020-02-21,168 ST-BROADWAY,40.840778,-73.940091,67551,46167,1AC
2020-02-21,169 ST,40.710459,-73.793600,15168,13438,F
2020-02-21,170 ST,40.839301,-73.913355,11834,6486,BD
2020-02-21,170 ST,40.840048,-73.917775,7177,5525,4
2020-02-21,174 ST,40.837382,-73.887659,11732,11686,25
2020-02-21,174-175 ST,40.845892,-73.910136,9938,5264,BD
2020-02-21,175 ST,40.847369,-73.939683,25156,14116,A
2020-02-21,176 ST,40.848635,-73.912497,4733,2816,4
2020-02-21,18 AVE,40.607958,-74.001782,6076,1510,D
2020-02-21,18 AVE,40.620728,-73.990388,4312,3848,N
2020-02-21,18 AVE,40.629881,-73.977149,7050,4948,F
